"ESTU";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P4";"P5";"P6_1";"P6_2";"P6_3";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P8_1";"P8_2";"P8_3";"P8_4";"P9_1";"P9_2";"P9_3";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P11_5";"P12_1";"P12_2";"P12_3";"P12_4";"P12_5";"P13_1";"P13_2";"P13_3";"P13_4";"P13_5";"P13_6";"P13_7";"P14_1";"P14_2";"P14_3";"P14_4";"P14_5";"P14_6";"P15_1";"P15_2";"P15_3";"P15_4";"ESCFEMINIS";"P17";"P17A";"SITCONV";"TARHOGENTREV_1";"TARHOGENTREV_2";"TARHOGENTREV_8";"TARHOGENTREV_9";"TARHOGENTREV_HH";"TARHOGENTREV_MM";"TARHOGPAREJ_1";"TARHOGPAREJ_2";"TARHOGPAREJ_8";"TARHOGPAREJ_9";"TARHOGPAREJ_HH";"TARHOGPAREJ_MM";"HIJOMENOR_1";"HIJOMENOR_97";"HIJOMENOR_99";"HIJOMENOR_N";"CUIDADOHIJOS_1";"CUIDADOHIJOS_2";"CUIDADOHIJOS_8";"CUIDADOHIJOS_9";"CUIDADOHIJOS_HH";"CUIDADOHIJOS_MM";"CUIDADOHIJOSPAR_1";"CUIDADOHIJOSPAR_2";"CUIDADOHIJOSPAR_7";"CUIDADOHIJOSPAR_8";"CUIDADOHIJOSPAR_9";"CUIDADOHIJOSPAR_HH";"CUIDADOHIJOSPAR_MM";"P22";"TAREASCUI_1";"TAREASCUI_2";"TAREASCUI_8";"TAREASCUI_9";"TAREASCUI_HH";"TAREASCUI_MM";"P23_1";"P23_2";"P23_3";"P23_4";"P23_5";"P23_6";"P23_7";"P23_8";"P23_9";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"TIPOJOR";"INGRESHOG";"CLASESOCIAL";"PAISNAC";"PAISNAC2";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"TARHOGENTREV";"TARHOGPAREJ";"HIJOMENOR";"CUIDADOHIJOS";"CUIDADOHIJOSPAR";"TAREASCUI";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOHOM";"PESOMUJ"
3428;10688;515;10;46;0;3;2;0;2;1;52;1;1;2;5;5;2;6;8;4;3;2;2;1;3;2;2;3;1;1;2;3;8;3;3;3;2;3;1;1;1;1;8;1;1;1;3;3;1;3;1;1;2;2;3;3;3;3;3;2;2;2;2;2;2;0;0;0;0;4;1;2;4;1;2;2;2;2;0;2;1;2;2;0;30;1;2;2;2;1;2;2;2;1;0;1;1;2;2;2;3;30;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;4;1;1;3;4;6;0;1;1;7;1;3;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;"";"";6;11;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;30;2;60;210;9996;1;1;3;7;4;1,00062;1,08173;1,0
3428;22556;1117;10;46;0;3;1;0;2;2;63;1;2;2;7;10;7;10;9;2;2;1;2;1;3;3;3;3;3;3;2;1;1;1;1;4;4;4;1;1;1;1;1;1;2;1;1;1;1;2;1;1;3;3;3;3;3;3;3;2;2;2;2;2;2;4;4;2;4;6;2;0;6;1;1;2;2;2;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;2;2;2;3;3;5;2;0;3;2;2;1;7;0;0;0;6;6;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";7;11;23;2;23;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;9996;0;9996;9996;9996;0;9997;2;14;5;1,11489;1,0;1,08388
3428;101928;3585;10;46;0;3;1;0;2;1;23;1;1;9;10;10;9;10;10;2;3;2;4;1;8;8;2;3;2;3;2;1;8;1;3;2;1;1;1;1;1;1;8;1;4;8;3;3;1;3;1;3;3;3;3;3;3;3;3;2;2;2;2;2;2;0;0;0;0;8;1;2;3;1;2;2;2;1;0;1;2;2;2;1;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;2;0;3;6;5;0;1;3;2;1;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;11;23;5;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;60;0;9996;9996;9996;0;9997;4;2;1;1,41917;1,45046;1,0
3428;55761;2761;10;46;0;3;2;0;2;1;67;3;1;2;5;5;5;8;5;3;3;2;2;2;2;3;2;3;3;2;1;3;3;1;3;1;3;4;1;1;1;1;2;2;3;1;2;3;1;2;1;1;2;3;2;2;3;2;1;2;1;2;2;2;2;0;0;0;0;7;1;2;3;1;2;2;2;4;0;1;2;2;2;1;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;2;2;2;3;3;5;4;0;3;5;1;5;2;0;0;0;5;5;2;340;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;7;0;"";"";8;11;23;3;22;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;60;0;9996;9996;9996;0;9996;5;12;4;1,06155;1,14747;1,0
3428;17044;863;10;46;0;3;2;0;1;1;54;1;1;2;10;10;10;10;10;2;3;1;5;1;3;3;3;3;3;3;2;1;3;3;3;1;3;3;1;1;1;1;2;1;4;1;4;1;1;2;1;2;3;3;3;3;3;3;3;2;1;1;2;2;1;0;0;0;0;10;1;2;4;1;2;2;2;3;0;1;2;2;2;3;0;1;2;2;1;1;2;2;2;1;0;1;2;2;2;2;1;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;2;1;21;3;6;5;0;1;1;3;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";6;11;23;1;21;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;180;1;60;60;9996;21;21;4;3;2;1,00062;1,08173;1,0
3428;48103;2451;10;46;0;3;3;0;2;1;32;1;1;2;7;5;2;10;0;3;3;1;1;1;3;3;2;3;3;1;2;1;3;1;3;2;2;3;1;1;1;1;2;2;1;2;4;3;1;3;1;3;2;3;3;2;3;3;3;2;2;2;2;2;2;0;0;0;0;7;1;2;1;1;2;2;2;3;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;99;1;3;3;11;5;0;1;9;99;9;6;98;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";7;11;23;2;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;9996;0;9996;9996;9996;3;3;6;99;8;0,92548;0,99371;1,0
3428;113645;3654;10;46;0;3;3;0;2;2;35;1;1;2;10;10;10;10;10;2;3;1;5;1;3;3;3;3;3;2;2;1;1;3;3;2;1;2;1;1;1;1;3;1;4;1;1;3;1;2;1;1;3;3;3;3;3;3;3;2;1;2;2;2;2;1;1;4;4;8;1;1;4;1;1;2;2;2;0;1;1;2;2;0;15;1;2;2;1;1;1;2;2;12;0;1;2;2;2;2;2;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;2;2;0;3;13;2;1;1;1;2;1;1;5;1;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;1;0;29;0;0;0;0;25;0;"";"";10;11;23;5;23;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;120;15;1;720;120;9996;0;9997;6;2;4;0,89182;1,0;0,83311
3428;95927;3535;10;46;0;3;3;0;2;1;47;1;1;1;7;7;7;8;7;3;3;2;2;1;2;2;2;3;3;2;2;1;3;1;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;2;2;2;2;2;2;0;0;0;0;6;1;2;3;1;2;2;2;1;0;1;2;2;2;1;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;1;2;2;2;30;3;3;3;3;3;3;3;3;3;7;1;2;3;11;2;2;1;2;1;1;5;3;1;0;3;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;6;0;"";"";14;11;23;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;60;0;9996;9996;150;2;2;6;1;2;0,89163;0,96382;1,0
3428;9427;456;10;46;0;3;4;0;2;1;45;1;1;2;0;8;0;10;0;1;1;5;1;1;2;1;2;1;2;1;2;3;1;1;3;1;1;4;1;1;1;2;1;1;1;1;1;1;1;2;3;3;2;3;3;2;2;2;1;1;2;2;2;2;2;0;0;0;0;0;1;2;4;1;2;2;2;1;0;1;2;2;2;1;0;1;2;2;2;1;2;2;2;2;0;1;2;2;2;2;2;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;9;2;0;3;13;6;0;1;1;1;1;1;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;"";"";6;11;23;1;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;60;2;120;120;9996;0;9997;6;1;2;0,77567;0,82172;1,0
3428;11146;545;10;46;0;3;4;0;1;2;68;1;1;2;6;8;5;8;5;2;2;2;4;2;3;3;3;3;3;2;2;1;3;1;3;4;4;4;2;1;1;2;2;2;2;2;2;3;1;2;1;1;3;3;3;3;3;3;3;2;2;2;2;2;2;4;4;4;4;7;1;1;3;1;2;2;2;2;0;1;2;2;2;0;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;2;2;2;3;8;1;2;3;11;2;2;7;0;0;0;5;98;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";6;11;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;0;0;9996;9996;9996;2;2;6;14;8;0,79952;1,0;0,76423
3428;38709;1951;10;46;0;3;4;0;1;1;73;1;9;2;5;5;2;8;0;2;1;1;1;1;3;1;2;2;3;3;1;1;1;1;3;4;2;3;1;1;2;2;1;1;1;2;1;1;1;2;3;1;3;3;3;3;3;3;1;2;2;1;2;2;2;0;0;0;0;5;2;0;2;1;1;2;2;1;30;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;7;1;9999;3;5;2;1;2;0;0;0;5;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;9;0;"";"";7;11;23;2;26;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;90;9996;0;9996;9996;9996;9999;9999;5;12;2;0,8229;0,87166;1,0
3428;42997;2171;10;46;0;3;4;0;2;1;59;1;1;1;7;10;9;10;9;1;3;1;5;1;3;3;3;3;3;2;2;1;3;2;3;1;3;1;1;1;1;1;3;1;3;1;3;3;1;2;1;3;2;3;2;2;1;2;1;2;1;2;2;2;2;0;0;0;0;7;1;2;3;1;2;2;2;1;0;1;2;2;2;3;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;1;3;11;4;0;1;1;2;1;3;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;3;0;"";"";7;11;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;180;0;9996;9996;9996;1;1;6;2;2;0,79113;0,83991;1,0
3428;86023;3433;10;46;0;3;4;0;2;1;78;1;1;2;7;8;8;10;5;2;3;1;2;1;3;2;3;3;2;9;1;1;1;1;3;4;2;2;1;1;1;1;1;1;2;2;1;1;1;3;3;1;3;3;3;3;3;3;3;2;1;1;2;2;2;0;0;0;0;8;1;2;4;1;2;2;2;2;0;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;2;2;3;6;1;1;3;12;1;4;2;0;0;0;4;3;1;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;52;0;0;0;0;50;3;"";"";8;11;23;3;23;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;240;0;9996;9996;9996;1;1;6;12;2;0,7839;0,81725;1,0
3428;88780;3460;10;46;0;3;4;0;1;2;67;1;1;1;10;10;10;10;10;2;3;2;5;1;3;3;3;3;3;3;3;1;3;3;3;1;1;1;1;1;1;1;3;1;4;1;4;3;1;2;1;1;2;3;2;2;3;2;1;2;1;2;2;2;1;1;1;4;4;10;2;0;2;1;2;2;2;6;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;2;2;3;3;3;2;2;2;2;1;1;1;3;11;5;0;2;0;0;0;3;12;1;0;1;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;3;0;0;0;0;5;6;0;97;0;0;1;0;66;2;"";"";10;11;23;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;360;9996;0;9996;9996;9996;1;1;6;12;5;0,79952;1,0;0,76423
3428;92236;3503;10;46;0;3;4;0;2;2;41;1;1;2;10;10;10;10;10;1;3;1;5;1;3;3;3;3;3;3;2;1;3;3;3;1;1;3;1;1;1;1;3;1;4;1;3;1;1;2;1;3;2;3;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;10;1;1;5;1;2;2;2;3;0;1;2;2;2;1;0;1;2;2;1;1;2;2;2;3;0;1;2;2;2;2;3;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;1;1;3;13;4;0;1;3;2;1;3;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";10;11;23;5;22;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;60;1;180;180;9996;1;1;6;2;4;0,77584;1,0;0,74648
3428;96824;3543;10;46;0;3;4;0;2;2;42;1;2;2;4;8;1;4;0;3;2;1;4;1;2;2;2;2;3;2;2;3;3;1;3;4;4;3;1;1;1;1;3;1;1;3;3;3;1;2;3;3;2;3;3;2;3;3;3;2;2;2;2;2;2;3;3;4;4;0;1;1;4;1;2;2;2;1;0;1;2;2;2;1;0;1;2;2;1;1;2;2;2;6;0;1;2;2;2;2;6;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;3;3;11;2;1;1;1;10;1;2;3;1;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;11;0;"";"";13;11;23;1;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;60;1;360;360;9996;3;3;6;10;2;0,77584;1,0;0,74648
3428;98333;3556;10;46;0;3;4;0;1;1;21;1;2;2;5;5;3;7;3;4;3;2;1;2;2;2;2;2;1;1;2;3;1;1;1;1;2;1;1;1;1;1;2;3;2;4;2;3;1;2;3;3;2;3;3;2;3;2;3;2;2;2;2;2;2;0;0;0;0;0;1;2;6;1;2;2;2;3;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;3;3;10;2;3;1;1;2;2;2;3;1;0;1;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;28;1;0;0;0;12;0;"";"";10;11;23;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;9996;0;9996;9996;9996;3;3;6;2;2;1,03929;1,07878;1,0
3428;98720;3560;10;46;0;3;4;0;2;2;41;1;1;2;10;10;6;10;6;1;3;1;5;1;3;3;2;3;3;2;2;1;1;3;3;4;2;1;2;1;1;1;2;1;1;1;1;3;3;3;3;3;2;3;3;2;3;2;1;2;1;2;2;2;2;1;1;1;1;5;1;1;4;1;2;2;2;2;0;2;1;2;2;0;30;1;2;2;2;1;2;2;2;9;0;1;2;2;2;2;9;0;2;0;0;0;0;96;96;2;3;3;3;2;2;2;2;2;5;1;1;3;11;2;1;1;1;5;1;1;3;1;0;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;37;1;0;0;0;20;1;"";"";10;11;23;5;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;30;2;540;540;9996;1;1;6;5;2;0,77584;1,0;0,74648
3428;156202;3965;10;46;0;3;4;0;1;2;85;2;2;2;8;10;3;10;5;3;3;2;1;1;3;2;3;3;3;2;2;1;1;3;3;4;4;4;1;1;2;2;2;3;4;1;3;1;1;2;1;1;2;1;3;2;1;3;1;2;2;2;2;2;2;2;2;4;2;5;2;0;1;1;2;2;2;1;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;2;3;3;2;3;3;2;3;7;1;2;3;11;1;6;2;0;0;0;9;3;2;132;1;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;1;3;0;56;0;0;0;0;29;0;"";"";14;11;23;2;20;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;9996;0;9996;9996;9996;2;2;6;12;2;1,11656;1,0;1,07563
3428;92956;3508;10;46;0;3;2;0;2;2;31;1;1;2;7;7;8;8;9;2;3;1;5;1;3;3;3;3;3;3;3;1;3;3;1;1;1;1;1;1;1;1;4;1;4;1;4;1;1;2;1;1;3;3;3;3;3;3;3;2;1;1;2;2;1;1;1;4;1;8;1;1;4;1;2;2;2;3;0;1;2;2;2;3;0;1;2;2;1;1;2;2;2;12;0;1;2;2;2;2;12;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;2;1;21;3;10;6;0;1;1;4;1;3;3;1;0;1;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;44;0;0;0;0;27;0;"";"";10;11;23;5;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;180;1;720;720;9996;21;21;6;4;2;1,14573;1,0;1,05469
3428;150266;3905;10;46;0;3;1;0;1;1;85;1;1;2;5;0;5;10;9;1;3;1;5;1;3;3;3;3;3;3;2;1;1;1;3;3;3;7;1;1;1;2;1;1;4;1;1;3;3;3;8;9;3;3;1;2;3;3;9;7;2;2;2;2;1;0;0;0;0;5;1;2;3;1;2;2;2;2;0;1;2;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;2;3;4;2;3;2;0;0;0;6;5;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;"";"";13;11;23;1;29;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;120;0;9996;9996;9996;2;2;3;12;4;1,07042;1,09882;1,0
3428;7880;369;10;46;0;3;3;0;2;1;53;1;1;2;9;9;9;10;10;1;3;1;5;1;3;3;3;3;3;3;2;1;3;3;3;2;1;3;1;1;1;1;1;1;4;1;3;3;1;2;1;1;3;3;3;3;3;3;3;2;1;1;1;2;1;0;0;0;0;8;2;0;1;1;2;2;2;6;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;3;0;3;3;3;3;3;3;3;3;3;3;1;1;3;4;4;0;8;0;0;0;6;12;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;6;0;"";"";6;11;23;1;27;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;360;9996;0;9996;9996;180;1;1;3;15;5;0,89163;0,96382;1,0
3428;26475;1316;10;46;0;3;3;0;2;2;50;1;1;2;6;10;10;10;10;2;2;1;4;2;2;2;3;3;3;3;2;1;1;1;1;3;3;3;1;1;1;1;2;2;2;1;3;3;1;2;1;3;2;3;3;2;3;3;1;2;1;2;2;2;1;2;2;4;4;8;1;1;4;1;2;2;2;3;0;2;1;2;2;0;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;2;0;2;2;3;3;2;2;2;2;3;2;1;1;3;5;2;2;4;0;0;0;3;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;0;"";"";7;11;23;2;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;0;0;9996;9996;120;1;1;5;16;2;0,92422;1,0;0,85402
3428;86368;3436;10;46;0;3;3;0;1;2;68;1;2;2;3;5;5;8;4;2;2;1;1;1;3;3;3;3;3;3;2;1;3;3;9;2;2;2;1;1;1;1;1;1;2;1;2;3;1;2;1;1;2;2;2;3;1;2;1;7;2;2;2;2;2;9;3;3;2;7;2;0;2;1;2;2;2;3;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;8;0;3;3;3;3;3;3;3;3;3;8;1;2;3;9;2;3;2;0;0;0;4;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";8;11;23;3;26;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;9996;0;9996;9996;480;2;2;6;12;6;0,91904;1,0;0,85293
3428;137495;3765;10;46;0;3;3;0;1;2;43;1;2;2;10;10;10;10;10;1;2;3;5;1;3;2;2;1;2;2;2;9;9;1;1;4;4;4;1;1;1;1;1;8;2;9;1;3;1;3;1;1;3;3;3;3;3;3;3;2;2;2;1;1;2;1;4;4;4;10;1;1;2;1;2;2;2;8;0;0;0;0;0;96;96;1;2;2;1;1;2;2;2;10;0;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;1;3;2;1;5;3;0;0;0;6;6;1;0;2;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;3;2;0;196;4;0;0;0;116;3;"";"";13;11;23;1;23;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;480;9996;1;600;9996;9996;1;1;2;15;5;0,89182;1,0;0,83311
